 Diffraction intensities for potential:7x7MoS210001.in                         
#      8     0       1.3407985149E-004
#      8     1       2.3320804819E-005
#      8     2       7.7651073549E-005
#      8     3       6.9954696597E-005
#      9   -34       1.1931096062E-005
#      9   -33       3.6592123667E-005
#      9   -32       3.8004143510E-005
#      9   -31       1.4841031064E-004
#      9   -30       3.0426682879E-005
#      9   -29       1.1787698514E-005
#      9   -28       8.2548746003E-006
#      9   -27       2.1316777477E-005
#      9   -26       2.0370915959E-005
#      9   -25       7.1469585809E-006
#      9   -24       6.4297857782E-005
#      9   -23       1.3293074555E-005
#      9   -22       4.0485717349E-005
#      9   -21       4.6304954438E-005
#      9   -20       2.9754291819E-006
#      9   -19       8.0051336498E-007
#      9   -18       9.1671077750E-006
#      9   -17       3.6288977006E-005
#      9   -16       1.0164184069E-004
#      9   -15       1.4207330685E-004
#      9   -14       1.7164611536E-004
#      9   -13       5.4102513698E-005
#      9   -12       8.4819126671E-006
#      9   -11       5.2541934650E-006
#      9   -10       2.0629499687E-005
#      9    -9       1.0305165893E-004
#      9    -8       4.3801061931E-005
#      9    -7       3.0204630375E-005
#      9    -6       8.6388140628E-005
#      9    -5       8.5237610629E-005
#      9    -4       1.3318143054E-004
#      9    -3       1.2651286118E-004
#      9    -2       3.4421766721E-005
#      9    -1       2.3317579338E-005
#      9     0       5.2024109402E-005
#      9     1       1.2186094146E-004
#     10   -33       2.0649094493E-005
#     10   -32       2.0714785802E-005
#     10   -31       2.8304527149E-005
#     10   -30       1.9912071040E-005
#     10   -29       4.0156242969E-005
#     10   -28       6.1047625916E-005
#     10   -27       1.2688023360E-005
#     10   -26       1.8489637922E-005
#     10   -25       1.6481718764E-005
#     10   -24       1.2935010627E-005
#     10   -23       3.1028909478E-005
#     10   -22       2.9656725683E-005
#     10   -21       6.1311800543E-005
#     10   -20       4.4749747659E-005
#     10   -19       3.1041341413E-006
#     10   -18       1.7152199316E-005
#     10   -17       5.8854155088E-005
#     10   -16       9.5908093994E-005
#     10   -15       1.3286971751E-004
#     10   -14       6.3942895274E-005
#     10   -13       8.0565891470E-005
#     10   -12       1.8015096313E-005
#     10   -11       1.0855929782E-005
#     10   -10       1.5771432436E-005
#     10    -9       1.6129808083E-005
#     10    -8       8.4448877725E-007
#     10    -7       8.4414749337E-005
#     10    -6       7.7767303757E-005
#     10    -5       8.5945477235E-005
#     10    -4       6.1342353983E-005
#     10    -3       4.9809439373E-005
#     10    -2       7.7645490727E-005
#     10    -1       1.2185554679E-004
#     11   -32       4.2394521096E-005
#     11   -31       6.9955542455E-005
#     11   -30       1.6603268593E-005
#     11   -29       4.4639105072E-005
#     11   -28       7.0247606477E-006
#     11   -27       1.9768442424E-005
#     11   -26       1.4822017022E-005
#     11   -25       4.9772946049E-006
#     11   -24       3.1793320448E-005
#     11   -23       5.4555865022E-006
#     11   -22       1.0092863436E-005
#     11   -21       1.1159224862E-005
#     11   -20       3.5399964856E-005
#     11   -19       1.2668812274E-005
#     11   -18       2.3098609556E-005
#     11   -17       3.0678713523E-005
#     11   -16       9.5279128844E-005
#     11   -15       1.2543653112E-004
#     11   -14       7.1811003665E-005
#     11   -13       7.0555579225E-005
#     11   -12       4.7238074472E-005
#     11   -11       7.0803480325E-005
#     11   -10       6.9855701691E-006
#     11    -9       5.1435688491E-005
#     11    -8       1.5115411537E-005
#     11    -7       2.2011182285E-005
#     11    -6       2.5174287862E-005
#     11    -5       3.1090949054E-005
#     11    -4       1.1391978922E-005
#     11    -3       6.9948293248E-005
#     12   -31       4.8542980437E-005
#     12   -30       5.3797760666E-005
#     12   -29       7.2560758187E-005
#     12   -28       1.1397515855E-004
#     12   -27       1.5032072878E-006
#     12   -26       2.6376095209E-005
#     12   -25       4.1798534382E-005
#     12   -24       4.1658214909E-005
#     12   -23       8.9486691694E-005
#     12   -22       9.9670466635E-005
#     12   -21       1.2518408361E-004
#     12   -20       1.3931821896E-005
#     12   -19       1.0780781310E-005
#     12   -18       1.2291245090E-005
#     12   -17       2.8131420949E-005
#     12   -16       5.2791972677E-005
#     12   -15       2.2554824289E-004
#     12   -14       2.1290373954E-005
#     12   -13       4.2383360195E-006
#     12   -12       1.0721725360E-006
#     12   -11       6.7534981114E-006
#     12   -10       1.1682621743E-005
#     12    -9       1.6135890103E-005
#     12    -8       3.4485085525E-004
#     12    -7       1.7767544048E-005
#     12    -6       2.5041374258E-005
#     12    -5       3.4082003064E-005
#     13   -29       3.9001488667E-005
#     13   -28       7.6711102721E-006
#     13   -27       3.8961294804E-006
#     13   -26       1.8437805630E-005
#     13   -25       2.6822372494E-005
#     13   -24       3.7116091016E-005
#     13   -23       6.6901262169E-005
#     13   -22       5.8015800775E-005
#     13   -21       2.1840873830E-005
#     13   -20       3.9299026215E-005
#     13   -19       3.3999353785E-005
#     13   -18       1.4551891628E-005
#     13   -17       3.4492662989E-005
#     13   -16       1.4652213161E-005
#     13   -15       2.0152354313E-005
#     13   -14       5.1626113118E-006
#     13   -13       2.5678743916E-005
#     13   -12       1.0703316283E-005
#     13   -11       1.8358430507E-005
#     13   -10       6.7796171688E-006
#     13    -9       5.6179141810E-006
#     13    -8       1.9415437123E-005
#     14   -27       2.8406449012E-006
#     14   -26       1.0498754328E-005
#     14   -25       5.6545393226E-005
#     14   -24       1.2348232873E-005
#     14   -23       8.7512866153E-005
#     14   -22       8.8846794319E-005
#     14   -21       2.4759724068E-002
#     14   -20       3.1235411906E-005
#     14   -19       1.3656991209E-005
#     14   -18       5.6704238815E-006
#     14   -17       1.0386954106E-005
#     14   -16       2.6564486777E-005
#     14   -15       1.2830616036E-005
#     14   -14       1.9385927657E-002
#     14   -13       1.7613386943E-005
#     14   -12       2.2116839393E-005
#     14   -11       9.3898393711E-006
#     15   -23       8.5120912435E-005
#     15   -22       2.8099343774E-005
#     15   -21       2.2134486788E-005
#     15   -20       1.2042217334E-005
#     15   -19       7.2469873437E-005
#     15   -18       2.1243829004E-006
#     15   -17       2.6864827010E-005
#     15   -16       8.9485284015E-005
