 Diffraction intensities for potential:8x8MoS210001.in                         
#    -54    19       4.4345542247E-013
#    -54    20       1.9692443110E-012
#    -54    21       5.8922651681E-012
#    -54    22       7.3214258765E-012
#    -54    23       1.0234344749E-011
#    -54    24       1.3721145742E-011
#    -54    25       2.2461519012E-011
#    -54    26       1.8926671123E-011
#    -54    27       2.0504087819E-011
#    -54    28       2.5454112583E-011
#    -54    29       2.9772317673E-011
#    -54    30       2.6421001986E-011
#    -54    31       1.9698757932E-011
#    -54    32       2.2951333932E-011
#    -54    33       2.0340731887E-011
#    -54    34       2.6055361718E-011
#    -54    35       1.9935758881E-011
#    -54    36       5.6916634049E-012
#    -54    37       8.6608788491E-012
#    -54    38       1.9582648150E-012
#    -54    39       3.8951899272E-012
#    -54    40       1.2478532220E-011
#    -54    41       4.5354644010E-013
#    -54    42       5.1366345924E-012
#    -54    43       1.5781420398E-011
#    -54    44       4.6703094846E-011
#    -53   -19       9.3653786688E-010
#    -53   -18       6.8955454941E-010
#    -53   -17       4.4991170016E-010
#    -53   -16       3.9248574864E-010
#    -53   -15       3.2990601277E-010
#    -53   -14       2.1821678946E-010
#    -53   -13       1.4314577871E-008
#    -53   -12       6.3308351621E-011
#    -53   -11       2.6306553447E-010
#    -53   -10       2.6641093832E-010
#    -53    -9       1.6921791295E-010
#    -53    -8       8.2667372780E-011
#    -53    -7       7.7690460037E-011
#    -53    -6       6.1743014206E-011
#    -53    -5       8.4849747277E-010
#    -53    -4       4.2458203070E-011
#    -53    -3       8.7217775783E-011
#    -53    -2       1.0029078015E-010
#    -53    -1       5.9241646356E-011
#    -53     0       2.2896313389E-011
#    -53     1       2.2696772171E-011
#    -53     2       2.4414922724E-011
#    -53     3       1.6639161528E-010
#    -53     4       3.5306643921E-011
#    -53     5       2.9740946997E-011
#    -53     6       6.9523343287E-011
#    -53     7       5.6041229859E-011
#    -53     8       2.9059911222E-011
#    -53     9       2.1537264391E-011
#    -53    10       1.4554222924E-011
#    -53    11       3.0794476817E-011
#    -53    12       9.7454646287E-012
#    -53    13       1.2209386531E-012
#    -53    14       6.1888774473E-012
#    -53    15       6.0494238397E-012
#    -53    16       3.0302899529E-012
#    -53    17       2.0666384442E-012
#    -53    18       1.2163300060E-012
#    -53    19       9.3931830510E-012
#    -53    20       1.3862101024E-012
#    -53    21       7.1429500717E-012
#    -53    22       9.0855473201E-012
#    -53    23       1.1167466122E-011
#    -53    24       1.7563108066E-011
#    -53    25       2.2532022131E-011
#    -53    26       2.2688750767E-011
#    -53    27       4.3021049567E-011
#    -53    28       2.3271418183E-011
#    -53    29       2.4055318207E-011
#    -53    30       2.9522991794E-011
#    -53    31       3.7991865717E-011
#    -53    32       1.8978230574E-011
#    -53    33       2.0343616670E-011
#    -53    34       1.3336209968E-011
#    -53    35       1.1594531391E-011
#    -53    36       6.9488070257E-012
#    -53    37       1.1001232773E-011
#    -53    38       1.2482884219E-011
#    -53    39       3.6851815598E-012
#    -53    40       4.8807361785E-012
#    -53    41       4.3024067107E-012
#    -53    42       1.2560577377E-012
#    -53    43       1.9002315342E-013
#    -53    44       3.3111959445E-015
#    -52   -20       9.3026079704E-010
#    -52   -19       5.7356742018E-010
#    -52   -18       4.3838438776E-009
#    -52   -17       6.4843549926E-010
#    -52   -16       2.9373357147E-010
#    -52   -15       3.6260658469E-010
#    -52   -14       4.5110210773E-010
#    -52   -13       6.8438474481E-012
#    -52   -12       2.8773015350E-010
#    -52   -11       1.2744547046E-010
#    -52   -10       5.0562657426E-009
#    -52    -9       8.0366730407E-011
#    -52    -8       2.8322547732E-011
#    -52    -7       8.5812634218E-011
#    -52    -6       8.5225876202E-011
#    -52    -5       1.3060212212E-011
#    -52    -4       1.1583881168E-010
#    -52    -3       5.8051439899E-011
#    -52    -2       2.2540185874E-009
#    -52    -1       1.7415743164E-011
#    -52     0       5.2000236079E-012
#    -52     1       2.4918287642E-011
#    -52     2       2.3362750001E-011
#    -52     3       2.0346559548E-011
#    -52     4       4.4191299681E-011
#    -52     5       2.8309903227E-011
#    -52     6       7.9876594364E-010
#    -52     7       1.9140755579E-011
#    -52     8       1.4846185608E-011
#    -52     9       9.9433262478E-012
#    -52    10       1.6075410404E-011
#    -52    11       4.6806403235E-012
#    -52    12       1.3141170670E-013
#    -52    13       8.3187977068E-013
#    -52    14       2.8197059863E-010
#    -52    15       3.2088341446E-012
#    -52    16       8.3425473991E-012
#    -52    17       2.3775412473E-012
#    -52    18       3.1457809621E-012
#    -52    19       4.3426233160E-012
#    -52    20       1.1262485536E-011
#    -52    21       9.7861549165E-012
#    -52    22       1.3774983941E-011
#    -52    23       1.5673380765E-011
#    -52    24       1.2103764900E-010
#    -52    25       2.1238259957E-011
#    -52    26       2.8286812072E-011
#    -52    27       2.2398595727E-011
#    -52    28       3.2110941922E-011
#    -52    29       1.5998454983E-011
#    -52    30       7.9576608519E-011
#    -52    31       2.1015588241E-011
#    -52    32       5.7661604884E-010
#    -52    33       9.0706149675E-012
#    -52    34       1.2373499680E-011
#    -52    35       1.5885199118E-012
#    -52    36       6.5157751403E-012
#    -52    37       1.1967144626E-011
#    -52    38       2.8405580600E-011
#    -52    39       4.5690369658E-012
#    -52    40       1.9031209357E-010
#    -52    41       3.3305812855E-012
#    -52    42       1.6572923607E-012
#    -52    43       1.8560315803E-012
#    -52    44       2.0779969743E-014
#    -51   -21       1.3474939487E-009
#    -51   -20       1.2117212345E-009
#    -51   -19       6.9297148845E-010
#    -51   -18       9.2650844503E-010
#    -51   -17       3.7668072285E-010
#    -51   -16       4.8540372219E-010
#    -51   -15       7.0312003985E-010
#    -51   -14       2.6709139047E-010
#    -51   -13       3.4356013291E-010
#    -51   -12       2.0779895885E-010
#    -51   -11       9.7014397011E-011
#    -51   -10       1.1449165156E-010
#    -51    -9       7.3933367708E-011
#    -51    -8       7.3516078003E-011
#    -51    -7       1.4105364749E-010
#    -51    -6       2.6798930494E-011
#    -51    -5       8.7637088122E-011
#    -51    -4       5.9124727763E-011
#    -51    -3       2.4971810387E-011
#    -51    -2       2.4085167414E-011
#    -51    -1       2.3874211560E-011
#    -51     0       1.9836017521E-011
#    -51     1       4.1598801888E-011
#    -51     2       6.0385715819E-011
#    -51     3       2.3067796583E-011
#    -51     4       2.2029184529E-011
#    -51     5       1.6281403253E-011
#    -51     6       2.2894650947E-011
#    -51     7       1.9379138217E-011
#    -51     8       2.4732522771E-011
#    -51     9       2.7346552211E-011
#    -51    10       4.5688126125E-011
#    -51    11       1.9679028705E-012
#    -51    12       1.1631980602E-012
#    -51    13       1.5898508451E-012
#    -51    14       2.2944893208E-012
#    -51    15       9.5990221608E-013
#    -51    16       2.9203385601E-012
#    -51    17       2.1128301121E-012
#    -51    18       2.5854864714E-011
#    -51    19       6.1139003963E-012
#    -51    20       7.3158839293E-012
#    -51    21       1.4679880812E-011
#    -51    22       5.5253661010E-012
#    -51    23       2.1457707869E-011
#    -51    24       1.2410464037E-011
#    -51    25       1.5690428967E-011
#    -51    26       2.3012396715E-011
#    -51    27       2.1332032966E-011
#    -51    28       1.1020961219E-011
#    -51    29       1.8630749528E-011
#    -51    30       7.8714737832E-012
#    -51    31       2.9370926561E-011
#    -51    32       7.0640072010E-012
#    -51    33       2.2843776845E-010
#    -51    34       3.0581396731E-012
#    -51    35       1.7209191145E-011
#    -51    36       2.2711637638E-012
#    -51    37       5.6462909759E-012
#    -51    38       2.3015687698E-012
#    -51    39       3.0056943807E-011
#    -51    40       3.4005235386E-012
#    -51    41       1.4947178312E-010
#    -51    42       9.9455739755E-013
#    -51    43       1.1694359793E-011
#    -51    44       1.2924029711E-012
#    -50   -22       5.3632996706E-009
#    -50   -21       8.8270792579E-010
#    -50   -20       9.1859365413E-010
#    -50   -19       2.9650165728E-009
#    -50   -18       5.2673310421E-010
#    -50   -17       7.1304208913E-010
#    -50   -16       1.5877916873E-010
#    -50   -15       1.0209611365E-010
#    -50   -14       1.6110621560E-009
#    -50   -13       8.8893186364E-011
#    -50   -12       1.2303441579E-010
#    -50   -11       6.7631933979E-010
#    -50   -10       1.0958821584E-010
#    -50    -9       1.3633663631E-010
#    -50    -8       2.4320556024E-011
#    -50    -7       6.1889558770E-011
#    -50    -6       4.7850487448E-010
#    -50    -5       2.8979038650E-011
#    -50    -4       3.3541036697E-011
#    -50    -3       1.2149574564E-010
#    -50    -2       3.5176630909E-011
#    -50    -1       1.8041711472E-011
#    -50     0       5.4093399743E-012
#    -50     1       1.7265115833E-011
#    -50     2       1.2744327979E-010
#    -50     3       2.3316021842E-011
#    -50     4       1.9660984169E-011
#    -50     5       4.1415984065E-011
#    -50     6       2.0132737948E-011
#    -50     7       4.1032351690E-012
#    -50     8       4.3718590922E-012
#    -50     9       1.8365575441E-011
#    -50    10       3.5538584862E-012
#    -50    11       4.3732258537E-012
#    -50    12       1.3620415507E-012
#    -50    13       1.0800336079E-011
#    -50    14       1.4876512136E-012
#    -50    15       5.0199078663E-012
#    -50    16       4.3401959484E-012
#    -50    17       1.6113749951E-012
#    -50    18       1.1658681590E-011
#    -50    19       5.4776261431E-012
#    -50    20       9.4351067302E-012
#    -50    21       2.2463671371E-011
#    -50    22       1.1371381909E-011
#    -50    23       4.3404036346E-011
#    -50    24       3.4781410934E-011
#    -50    25       1.5952291950E-011
#    -50    26       1.3613353886E-011
#    -50    27       1.7753375484E-011
#    -50    28       8.3175238567E-011
#    -50    29       1.0767613348E-011
#    -50    30       1.0860805701E-011
#    -50    31       4.1593346521E-011
#    -50    32       3.7553684341E-011
#    -50    33       6.5369028192E-012
#    -50    34       1.5337386650E-012
#    -50    35       4.6209549384E-012
#    -50    36       6.1917111306E-011
#    -50    37       1.7635222649E-012
#    -50    38       3.7715146012E-012
#    -50    39       2.1175565486E-011
#    -50    40       1.2924326487E-011
#    -50    41       2.5329826999E-012
#    -50    42       1.0694904272E-012
#    -50    43       1.4552039183E-012
#    -50    44       7.2849081375E-013
#    -49   -23       9.0924749296E-010
#    -49   -22       6.6535836536E-010
#    -49   -21       6.5314928525E-010
#    -49   -20       8.2571048791E-010
#    -49   -19       5.5245636837E-010
#    -49   -18       9.6799448756E-009
#    -49   -17       1.4247358342E-010
#    -49   -16       1.7411164426E-010
#    -49   -15       6.9132184638E-011
#    -49   -14       2.8541939264E-012
#    -49   -13       1.2086986404E-009
#    -49   -12       7.6332695270E-011
#    -49   -11       9.7772749217E-011
#    -49   -10       3.5184224705E-009
#    -49    -9       6.7104986195E-011
#    -49    -8       5.2191648968E-011
#    -49    -7       1.5245489846E-011
#    -49    -6       8.7962662579E-012
#    -49    -5       5.8126223647E-010
#    -49    -4       5.2315987129E-012
#    -49    -3       1.4287936526E-011
#    -49    -2       9.4973949591E-010
#    -49    -1       3.1211325665E-011
#    -49     0       2.1178024249E-011
#    -49     1       3.6779823280E-012
#    -49     2       1.7050422246E-011
#    -49     3       1.5621581265E-010
#    -49     4       7.0889159132E-012
#    -49     5       2.7519878905E-012
#    -49     6       1.6351218392E-010
#    -49     7       6.2046005673E-011
#    -49     8       8.9812461759E-012
#    -49     9       1.2443621578E-011
#    -49    10       8.2562671180E-012
#    -49    11       7.3643738371E-011
#    -49    12       2.3689588430E-012
#    -49    13       2.7545496137E-012
#    -49    14       2.4631421233E-011
#    -49    15       1.8955714300E-010
#    -49    16       1.5857606271E-012
#    -49    17       1.5892294329E-013
#    -49    18       2.5545636934E-012
#    -49    19       3.0687271956E-011
#    -49    20       4.8983433631E-012
#    -49    21       1.4001894634E-011
#    -49    22       2.5723085847E-011
#    -49    23       7.5608725837E-011
#    -49    24       8.3131575216E-012
#    -49    25       7.9050529807E-011
#    -49    26       1.5028706906E-011
#    -49    27       4.7991374475E-012
